state1,state2,distance,estoque
Marechal Deodoro,Chã Preta,0.6065600740708098,87
Maribondo,Chã Preta,0.3220749184373405,87
Mata Grande,Chã Preta,1.4427050424484522,87
Matriz de Camaragibe,Chã Preta,0.7697825671040389,87
Messias,Chã Preta,0.4721419049343728,87
Minador do Negrão,Chã Preta,0.5708052169339551,87
Monteirópolis,Chã Preta,1.0136485636027082,87
Murici,Chã Preta,0.3565010215904921,87
Novo Lino,Chã Preta,0.7331896429090708,87
Olho d'Água das Flores,Chã Preta,1.036546118095221,87
Olho d'Água do Casado,Chã Preta,1.557435372101078,87
Olho d'Água Grande,Chã Preta,0.9570142693441936,87
Olivença,Chã Preta,0.9324029754574952,87
Ouro Branco,Chã Preta,1.0642509175152763,87
Palestina,Chã Preta,1.1139187097698486,87
Palmeira dos Índios,Chã Preta,0.3645623538937375,87
Pão de Açúcar,Chã Preta,1.242566197903688,87
Pariconha,Chã Preta,1.708612940081031,87
Paripueira,Chã Preta,0.7734215806130759,87
Passo de Camaragibe,Chã Preta,0.802956583316531,87
Paulo Jacinto,Chã Preta,0.1330512061455681,87
Penedo,Chã Preta,1.0749354344664648,87
Piaçabuçu,Chã Preta,1.1585659571903946,87
Pilar,Chã Preta,0.4818179468955201,87
Pindoba,Chã Preta,0.2200848601767341,87
Piranhas,Chã Preta,1.5062841615407931,87
Poço das Trincheiras,Chã Preta,0.991097720387866,87
Porto Calvo,Chã Preta,0.9220746618895688,87
Porto de Pedras,Chã Preta,1.0057940555097615,87
Porto Real do Colégio,Chã Preta,1.077844499652942,87
Quebrangulo,Chã Preta,0.1862025065803194,87
Rio Largo,Chã Preta,0.4957882021166134,87
Roteiro,Chã Preta,0.6594257813515547,87
Santa Luzia do Norte,Chã Preta,0.5877500781122705,87
Santana do Ipanema,Chã Preta,0.957110250109257,87
Santana do Mundaú,Chã Preta,0.1143122213528254,87
São Brás,Chã Preta,1.061418549121771,87
São José da Laje,Chã Preta,0.3418125253251193,87
São José da Tapera,Chã Preta,1.1265290363559604,87
São Luís do Quitunde,Chã Preta,0.7376998055350283,87
São Miguel dos Campos,Chã Preta,0.5634775456435157,87
São Miguel dos Milagres,Chã Preta,0.923112772827907,87
São Sebastião,Chã Preta,0.7257608289679168,87
Satuba,Chã Preta,0.563353947135444,87
Senador Rui Palmeira,Chã Preta,1.1798736919739978,87
Tanque d'Arca,Chã Preta,0.3085809816275472,87
Taquarana,Chã Preta,0.4385534055348018,87
Teotônio Vilela,Chã Preta,0.6524654098962734,87
Traipu,Chã Preta,1.005875524599169,87
União dos Palmares,Chã Preta,0.2798933328569624,87
Viçosa,Chã Preta,0.1285979114896736,87
Água Branca,Coité do Nóia,1.4073862145090414,17
Anadia,Coité do Nóia,0.2793687770318165,17
Arapiraca,Coité do Nóia,0.1458526442240875,17
Atalaia,Coité do Nóia,0.5708966577474207,17
Barra de Santo Antônio,Coité do Nóia,1.0952764040344276,17
Barra de São Miguel,Coité do Nóia,0.7022741388157494,17
Batalha,Coité do Nóia,0.5480078962213825,17
Belém,Coité do Nóia,0.1058187508180463,17
Belo Monte,Coité do Nóia,0.72828973723238,17
Boca da Mata,Coité do Nóia,0.3584505622196195,17
Branquinha,Coité do Nóia,0.6832682895873119,17
Cacimbinhas,Coité do Nóia,0.4725120842402637,17
Cajueiro,Coité do Nóia,0.4859129754936534,17
Campestre,Coité do Nóia,1.2804803846338744,17
Campo Alegre,Coité do Nóia,0.2725792726466021,17
Campo Grande,Coité do Nóia,0.3890746580107247,17
Canapi,Coité do Nóia,1.1459890466586975,17
Capela,Coité do Nóia,0.5527432289594363,17
Carneiros,Coité do Nóia,0.8125247384647847,17
Chã Preta,Coité do Nóia,0.4710555850401725,17
Coité do Nóia,Coité do Nóia,0.0,0
Colônia Leopoldina,Coité do Nóia,1.1188668554048222,17
Coqueiro Seco,Coité do Nóia,0.7755796319090139,17
Coruripe,Coité do Nóia,0.637049102222096,17
Craíbas,Coité do Nóia,0.1899733980727488,17
Delmiro Gouveia,Coité do Nóia,1.4412926350594155,17
Dois Riachos,Coité do Nóia,0.5743629052381188,17
Estrela de Alagoas,Coité do Nóia,0.3023888939922767,17
Feira Grande,Coité do Nóia,0.2857145309743151,17
Feliz Deserto,Coité do Nóia,0.7137854442994997,17
Flexeiras,Coité do Nóia,0.9085333198127052,17
Girau do Ponciano,Coité do Nóia,0.3551266944849338,17
Ibateguara,Coité do Nóia,0.9185681456874204,17
Igaci,Coité do Nóia,0.1100129762267629,17
Igreja Nova,Coité do Nóia,0.5000482229831866,17
Inhapi,Coité do Nóia,1.2400338817055565,17
Jacaré dos Homens,Coité do Nóia,0.6261199841626908,17
Jacuípe,Coité do Nóia,1.3697696537451152,17
Japaratinga,Coité do Nóia,1.427917551524123,17
Jaramataia,Coité do Nóia,0.4242076855666573,17
Jequiá da Praia,Coité do Nóia,0.668700658731296,17
Joaquim Gomes,Coité do Nóia,0.9686337345603926,17
Jundiá,Coité do Nóia,1.2233279404967508,17
Junqueiro,Coité do Nóia,0.3105556797853108,17
Lagoa da Canoa,Coité do Nóia,0.2536538542537313,17
Limoeiro de Anadia,Coité do Nóia,0.1322376858371182,17
Maceió,Coité do Nóia,0.8440028542020738,17
Major Isidoro,Coité do Nóia,0.4185115637737336,17
Mar Vermelho,Coité do Nóia,0.2653935175090157,17
Maragogi,Coité do Nóia,1.4911194940979862,17
Maravilha,Coité do Nóia,0.8674014424392338,17
Marechal Deodoro,Coité do Nóia,0.6880529201941268,17
Maribondo,Coité do Nóia,0.2788119637159049,17
Mata Grande,Coité do Nóia,1.263232979987611,17
Matriz de Camaragibe,Coité do Nóia,1.1504517698240924,17
Messias,Coité do Nóia,0.7778385392932722,17
Minador do Negrão,Coité do Nóia,0.4344562551676721,17
Monteirópolis,Coité do Nóia,0.6703691745947903,17
Murici,Coité do Nóia,0.7138377089306637,17
Novo Lino,Coité do Nóia,1.1759796612102886,17
Olho d'Água das Flores,Coité do Nóia,0.7217060655569616,17
Olho d'Água do Casado,Coité do Nóia,1.2620200468952203,17
Olho d'Água Grande,Coité do Nóia,0.4880995047561565,17
Olivença,Coité do Nóia,0.6224013878955569,17
Ouro Branco,Coité do Nóia,0.9067041539771912,17
Palestina,Coité do Nóia,0.7516059452356483,17
Palmeira dos Índios,Coité do Nóia,0.2302501323708402,17
Pão de Açúcar,Coité do Nóia,0.8658759302250979,17
Pariconha,Coité do Nóia,1.4757272741446108,17
Paripueira,Coité do Nóia,1.0404701646757006,17
Passo de Camaragibe,Coité do Nóia,1.1545459331392685,17
Paulo Jacinto,Coité do Nóia,0.338304140320555,17
Penedo,Coité do Nóia,0.6581015180233897,17
Piaçabuçu,Coité do Nóia,0.786656514765007,17
Pilar,Coité do Nóia,0.6229284806262417,17
Pindoba,Coité do Nóia,0.3285238683851946,17
Piranhas,Coité do Nóia,1.178087027010251,17
Poço das Trincheiras,Coité do Nóia,0.7758819155732157,17
Porto Calvo,Coité do Nóia,1.3182888799453945,17
Porto de Pedras,Coité do Nóia,1.36829388786923,17
Porto Real do Colégio,Coité do Nóia,0.612216802758826,17
Quebrangulo,Coité do Nóia,0.331261268152164,17
Rio Largo,Coité do Nóia,0.7414240656073608,17
Roteiro,Coité do Nóia,0.6334218383578601,17
Santa Luzia do Norte,Coité do Nóia,0.7566627916363559,17
Santana do Ipanema,Coité do Nóia,0.713375085313236,17
Santana do Mundaú,Coité do Nóia,0.5852040110661513,17
São Brás,Coité do Nóia,0.5909513803610362,17
São José da Laje,Coité do Nóia,0.8112923123322422,17
São José da Tapera,Coité do Nóia,0.8058944210634635,17
São Luís do Quitunde,Coité do Nóia,1.0648157045084978,17
São Miguel dos Campos,Coité do Nóia,0.507339039730403,17
São Miguel dos Milagres,Coité do Nóia,1.260082791714633,17
São Sebastião,Coité do Nóia,0.3023785594414326,17
Satuba,Coité do Nóia,0.757306437397354,17
Senador Rui Palmeira,Coité do Nóia,0.8938512957359696,17
Tanque d'Arca,Coité do Nóia,0.1769830325968164,17
Taquarana,Coité do Nóia,0.0823858169802809,17
Teotônio Vilela,Coité do Nóia,0.3543445087259016,17
Traipu,Coité do Nóia,0.5430086652106157,17
União dos Palmares,Coité do Nóia,0.7205709755910334,17
Viçosa,Coité do Nóia,0.4267644021451167,17
Água Branca,Colônia Leopoldina,2.2389455637987963,19
Anadia,Colônia Leopoldina,0.9679465106765268,19
Arapiraca,Colônia Leopoldina,1.2601522602986512,19
Atalaia,Colônia Leopoldina,0.6636162271325029,19
Barra de Santo Antônio,Colônia Leopoldina,0.541551340999421,19
Barra de São Miguel,Colônia Leopoldina,0.9488812450902108,19
Batalha,Colônia Leopoldina,1.59700107164633,19
Belém,Colônia Leopoldina,1.0134930734230778,19
Belo Monte,Colônia Leopoldina,1.8064891603382924,19
Boca da Mata,Colônia Leopoldina,0.8842264003978255,19
Branquinha,Colônia Leopoldina,0.4445285510696114,19
Cacimbinhas,Colônia Leopoldina,1.3573470061342905,19
Cajueiro,Colônia Leopoldina,0.649334001159441,19
Campestre,Colônia Leopoldina,0.1691377004939884,19
Campo Alegre,Colônia Leopoldina,1.074194286057005,19
Campo Grande,Colônia Leopoldina,1.4959764968114706,19
Canapi,Colônia Leopoldina,1.8887165975345452,19
Capela,Colônia Leopoldina,0.6083935789549239,19
Carneiros,Colônia Leopoldina,1.7489619716835063,19
Chã Preta,Colônia Leopoldina,0.667946976623327,19
Coité do Nóia,Colônia Leopoldina,1.1188668554048222,19
Colônia Leopoldina,Colônia Leopoldina,0.0,0
Coqueiro Seco,Colônia Leopoldina,0.7336087971691386,19
Coruripe,Colônia Leopoldina,1.2974120727123506,19
Craíbas,Colônia Leopoldina,1.2613018088809798,19
Delmiro Gouveia,Colônia Leopoldina,2.32421329448732,19
Dois Riachos,Colônia Leopoldina,1.4580921758276744,19
Estrela de Alagoas,Colônia Leopoldina,1.1414728478354934,19
Feira Grande,Colônia Leopoldina,1.3748120522501766,19
Feliz Deserto,Colônia Leopoldina,1.5001775872242165,19
Flexeiras,Colônia Leopoldina,0.2939621311800229,19
Girau do Ponciano,Colônia Leopoldina,1.47300285907377,19
Ibateguara,Colônia Leopoldina,0.2236801135771219,19
Igaci,Colônia Leopoldina,1.1045487459133512,19
Igreja Nova,Colônia Leopoldina,1.5354044486674092,19
Inhapi,Colônia Leopoldina,2.0475981488105366,19
Jacaré dos Homens,Colônia Leopoldina,1.6485212462636671,19
Jacuípe,Colônia Leopoldina,0.2733931732148667,19
Japaratinga,Colônia Leopoldina,0.4999780859395299,19
Jaramataia,Colônia Leopoldina,1.481188967070996,19
Jequiá da Praia,Colônia Leopoldina,1.1465141075300505,19
Joaquim Gomes,Colônia Leopoldina,0.2256540562153039,19
Jundiá,Colônia Leopoldina,0.1535772014008698,19
Junqueiro,Colônia Leopoldina,1.2636443597394096,19
Lagoa da Canoa,Colônia Leopoldina,1.3688143975493052,19
Limoeiro de Anadia,Colônia Leopoldina,1.138686838445664,19
Maceió,Colônia Leopoldina,0.7570142169677896,19
Major Isidoro,Colônia Leopoldina,1.4057540483471642,19
Mar Vermelho,Colônia Leopoldina,0.854250899189124,19
Maragogi,Colônia Leopoldina,0.5130146467478054,19
Maravilha,Colônia Leopoldina,1.657509007852178,19
Marechal Deodoro,Colônia Leopoldina,0.8192216740507837,19
Maribondo,Colônia Leopoldina,0.8850942005386517,19
Mata Grande,Colônia Leopoldina,2.0180336085064936,19
Matriz de Camaragibe,Colônia Leopoldina,0.3093172489432633,19
Messias,Colônia Leopoldina,0.4885781840967813,19
Minador do Negrão,Colônia Leopoldina,1.206685914006514,19
Monteirópolis,Colônia Leopoldina,1.6739253969540882,19
Murici,Colônia Leopoldina,0.4537583111506279,19
Novo Lino,Colônia Leopoldina,0.0785713484046407,19
Olho d'Água das Flores,Colônia Leopoldina,1.689621277602879,19
Olho d'Água do Casado,Colônia Leopoldina,2.190691041122488,19
Olho d'Água Grande,Colônia Leopoldina,1.585231415905991,19
Olivença,Colônia Leopoldina,1.587329289936834,19
Ouro Branco,Colônia Leopoldina,1.6519035970138098,19
Palestina,Colônia Leopoldina,1.776402115318673,19
Palmeira dos Índios,Colônia Leopoldina,1.030942462560886,19
Pão de Açúcar,Colônia Leopoldina,1.906428533432709,19
Pariconha,Colônia Leopoldina,2.305513604035996,19
Paripueira,Colônia Leopoldina,0.5824980792635122,19
Passo de Camaragibe,Colônia Leopoldina,0.4027444430650199,19
Paulo Jacinto,Colônia Leopoldina,0.7903916145310413,19
Penedo,Colônia Leopoldina,1.6279514981248413,19
Piaçabuçu,Colônia Leopoldina,1.6562978388152867,19
Pilar,Colônia Leopoldina,0.7262728290540854,19
Pindoba,Colônia Leopoldina,0.800013358298965,19
Piranhas,Colônia Leopoldina,2.1537170889842323,19
Poço das Trincheiras,Colônia Leopoldina,1.6119043305939855,19
Porto Calvo,Colônia Leopoldina,0.3538888888888901,19
Porto de Pedras,Colônia Leopoldina,0.4971142030401087,19
Porto Real do Colégio,Colônia Leopoldina,1.695232171178193,19
Quebrangulo,Colônia Leopoldina,0.8513411714016114,19
Rio Largo,Colônia Leopoldina,0.5837263226487939,19
Roteiro,Colônia Leopoldina,0.9578451252423952,19
Santa Luzia do Norte,Colônia Leopoldina,0.7012555428798775,19
Santana do Ipanema,Colônia Leopoldina,1.5911073527655806,19
Santana do Mundaú,Colônia Leopoldina,0.5607114225541631,19
São Brás,Colônia Leopoldina,1.693405145750519,19
São José da Laje,Colônia Leopoldina,0.3482505882582534,19
São José da Tapera,Colônia Leopoldina,1.778899125517078,19
São Luís do Quitunde,Colônia Leopoldina,0.4410264402364712,19
São Miguel dos Campos,Colônia Leopoldina,0.946913806094752,19
São Miguel dos Milagres,Colônia Leopoldina,0.5010748477886545,19
São Sebastião,Colônia Leopoldina,1.318170320492446,19
Satuba,Colônia Leopoldina,0.6619567420874743,19
Senador Rui Palmeira,Colônia Leopoldina,1.8194608565841623,19
Tanque d'Arca,Colônia Leopoldina,0.9429462381412212,19
Taquarana,Colônia Leopoldina,1.066858345046359,19
Teotônio Vilela,Colônia Leopoldina,1.1776653837881297,19
Traipu,Colônia Leopoldina,1.661707622363878,19
União dos Palmares,Colônia Leopoldina,0.3983396288050447,19
Viçosa,Colônia Leopoldina,0.6928133065825005,19
Água Branca,Coqueiro Seco,2.1662022650450785,16
Anadia,Coqueiro Seco,0.5032281592348716,16
Arapiraca,Coqueiro Seco,0.8656173312714671,16
Atalaia,Coqueiro Seco,0.2586112602935498,16
Barra de Santo Antônio,Coqueiro Seco,0.3769502783467276,16
Barra de São Miguel,Coqueiro Seco,0.2272359748622665,16
Batalha,Coqueiro Seco,1.322255134977869,16
Belém,Coqueiro Seco,0.6924373773887107,16
Belo Monte,Coqueiro Seco,1.4891154730158842,16
Boca da Mata,Coqueiro Seco,0.4172334108575294,16
Branquinha,Coqueiro Seco,0.446444458271113,16
Cacimbinhas,Coqueiro Seco,1.210853852646612,16
Cajueiro,Coqueiro Seco,0.425783953794226,16
Campestre,Coqueiro Seco,0.8266082808682702,16
Campo Alegre,Coqueiro Seco,0.5662902480722447,16
Campo Grande,Coqueiro Seco,1.038940172531004,16
Canapi,Coqueiro Seco,1.8731916794341288,16
Capela,Coqueiro Seco,0.3556463642718081,16
Carneiros,Coqueiro Seco,1.5818611576943893,16
Chã Preta,Coqueiro Seco,0.6243679520172177,16
Coité do Nóia,Coqueiro Seco,0.7755796319090139,16
Colônia Leopoldina,Coqueiro Seco,0.7336087971691386,16
Coqueiro Seco,Coqueiro Seco,0.0,0
Coruripe,Coqueiro Seco,0.613303957126617,16
Craíbas,Coqueiro Seco,0.9652130274046372,16
Delmiro Gouveia,Coqueiro Seco,2.210263604328068,16
Dois Riachos,Coqueiro Seco,1.3205833096695547,16
Estrela de Alagoas,Coqueiro Seco,0.9885718124623342,16
Feira Grande,Coqueiro Seco,0.912835132099477,16
Feliz Deserto,Coqueiro Seco,0.8247862611266081,16
Flexeiras,Coqueiro Seco,0.4413930843797531,16
Girau do Ponciano,Coqueiro Seco,1.0548782183529832,16
Ibateguara,Coqueiro Seco,0.6796587061092674,16
Igaci,Coqueiro Seco,0.8367211229880129,16
Igreja Nova,Coqueiro Seco,0.9873221436958244,16
Inhapi,Coqueiro Seco,1.98973090881812,16
Jacaré dos Homens,Coqueiro Seco,1.4016694191191583,16
Jacuípe,Coqueiro Seco,0.8673897001782452,16
Japaratinga,Coqueiro Seco,0.774094502875915,16
Jaramataia,Coqueiro Seco,1.199074746174564,16
Jequiá da Praia,Coqueiro Seco,0.4388946026350991,16
Joaquim Gomes,Coqueiro Seco,0.5079562201656148,16
Jundiá,Coqueiro Seco,0.7400765830408572,16
Junqueiro,Coqueiro Seco,0.73141441910119,16
Lagoa da Canoa,Coqueiro Seco,0.9541149508870412,16
Limoeiro de Anadia,Coqueiro Seco,0.7071496100456124,16
Maceió,Coqueiro Seco,0.0731442216480068,16
Major Isidoro,Coqueiro Seco,1.1866980397954348,16
Mar Vermelho,Coqueiro Seco,0.6153392244210606,16
Maragogi,Coqueiro Seco,0.853850031646777,16
Maravilha,Coqueiro Seco,1.598520269646009,16
Marechal Deodoro,Coqueiro Seco,0.1167466656937936,16
Maribondo,Coqueiro Seco,0.5059266037628998,16
Mata Grande,Coqueiro Seco,1.9982370702418968,16
Matriz de Camaragibe,Coqueiro Seco,0.5564121867868614,16
Messias,Coqueiro Seco,0.2579066069359902,16
Minador do Negrão,Coqueiro Seco,1.1126823959232697,16
Monteirópolis,Coqueiro Seco,1.445715066141717,16
Murici,Coqueiro Seco,0.3601119724697414,16
Novo Lino,Coqueiro Seco,0.7400463469803833,16
Olho d'Água das Flores,Coqueiro Seco,1.494333768103308,16
Olho d'Água do Casado,Coqueiro Seco,2.035408056579848,16
Olho d'Água Grande,Coqueiro Seco,1.097181609656266,16
Olivença,Coqueiro Seco,1.392655614462475,16
Ouro Branco,Coqueiro Seco,1.6236307859277503,16
Palestina,Coqueiro Seco,1.5264811922349195,16
Palmeira dos Índios,Coqueiro Seco,0.8562248464359831,16
Pão de Açúcar,Coqueiro Seco,1.6373103744695654,16
Pariconha,Coqueiro Seco,2.235170954878143,16
Paripueira,Coqueiro Seco,0.3053535948719701,16
Passo de Camaragibe,Coqueiro Seco,0.5058931260041709,16
Paulo Jacinto,Coqueiro Seco,0.6286621106625718,16
Penedo,Coqueiro Seco,1.0191381995358109,16
Piaçabuçu,Coqueiro Seco,0.9936205851752206,16
Pilar,Coqueiro Seco,0.1590172849522415,16
Pindoba,Coqueiro Seco,0.513519236419476,16
Piranhas,Coqueiro Seco,1.953666582936804,16
Poço das Trincheiras,Coqueiro Seco,1.5178845842524116,16
Porto Calvo,Coqueiro Seco,0.7182231697772886,16
Porto de Pedras,Coqueiro Seco,0.6989423778330146,16
Porto Real do Colégio,Coqueiro Seco,1.1726082171229266,16
Quebrangulo,Coqueiro Seco,0.7405018422631238,16
Rio Largo,Coqueiro Seco,0.1677136098778879,16
Roteiro,Coqueiro Seco,0.2614125033612255,16
Santa Luzia do Norte,Coqueiro Seco,0.0400385616593996,16
Santana do Ipanema,Coqueiro Seco,1.465470893014126,16
Santana do Mundaú,Coqueiro Seco,0.6299697474609816,16
São Brás,Coqueiro Seco,1.201691355630702,16
São José da Laje,Coqueiro Seco,0.6784678863730423,16
São José da Tapera,Coqueiro Seco,1.5800820663559727,16
São Luís do Quitunde,Coqueiro Seco,0.4011696825503282,16
São Miguel dos Campos,Coqueiro Seco,0.3237406750647301,16
São Miguel dos Milagres,Coqueiro Seco,0.5690898625041021,16
São Sebastião,Coqueiro Seco,0.8070668295029574,16
Satuba,Coqueiro Seco,0.077990285086678,16
Senador Rui Palmeira,Coqueiro Seco,1.6628028592606665,16
Tanque d'Arca,Coqueiro Seco,0.6386459683106941,16
Taquarana,Coqueiro Seco,0.6941986787336584,16
Teotônio Vilela,Coqueiro Seco,0.6111087121165095,16
Traipu,Coqueiro Seco,1.2454069008823714,16
União dos Palmares,Coqueiro Seco,0.5277719297921623,16
Viçosa,Coqueiro Seco,0.5127462521908925,16
Água Branca,Coruripe,1.961453641002622,16
Anadia,Coruripe,0.4594777799272908,16
Arapiraca,Coruripe,0.6123190712869584,16
Atalaia,Coruripe,0.6420528539644955,16
Barra de Santo Antônio,Coruripe,0.9829904063056226,16
Barra de São Miguel,Coruripe,0.3914676405276078,16
Batalha,Coruripe,1.0494866837567427,16
Belém,Coruripe,0.6385032652642335,16
Belo Monte,Coruripe,1.143738860162976,16
Boca da Mata,Coruripe,0.4862277637811367,16
Branquinha,Coruripe,0.8944769231508344,16
Cacimbinhas,Coruripe,1.0907796085007182,16
Cajueiro,Coruripe,0.7292191515502403,16
Campestre,Coruripe,1.4165963490173852,16
Campo Alegre,Coruripe,0.3857342285327099,16
Campo Grande,Coruripe,0.6385470099770247,16
Canapi,Coruripe,1.7471903591865874,16
Capela,Coruripe,0.7252561275971986,16
Carneiros,Coruripe,1.3629098375566258,16
Chã Preta,Coruripe,0.8785881017115666,16
Coité do Nóia,Coruripe,0.637049102222096,16
Colônia Leopoldina,Coruripe,1.2974120727123506,16
Coqueiro Seco,Coruripe,0.613303957126617,16
Coruripe,Coruripe,0.0,0
Craíbas,Coruripe,0.7801362060563537,16
Delmiro Gouveia,Coruripe,1.9668870325378156,16
Dois Riachos,Coruripe,1.1802522813072038,16
Estrela de Alagoas,Coruripe,0.9392596654470976,16
Feira Grande,Coruripe,0.5501802454370137,16
Feliz Deserto,Coruripe,0.2114947172675863,16
Flexeiras,Coruripe,1.008510162027922,16
Girau do Ponciano,Coruripe,0.6965005672097134,16
Ibateguara,Coruripe,1.1769815508272248,16
Igaci,Coruripe,0.7458404199952947,16
Igreja Nova,Coruripe,0.4863889682086367,16
Inhapi,Coruripe,1.8143927750008504,16
Jacaré dos Homens,Coruripe,1.1398614072674658,16
Jacuípe,Coruripe,1.4698266673655005,16
Japaratinga,Coruripe,1.3846033884148494,16
Jaramataia,Coruripe,0.9487771938554604,16
Jequiá da Praia,Coruripe,0.1835070725585671,16
Joaquim Gomes,Coruripe,1.0802887416946008,16
Jundiá,Coruripe,1.3343242267062811,16
Junqueiro,Coruripe,0.3609403442381552,16
Lagoa da Canoa,Coruripe,0.6353040124787513,16
Limoeiro de Anadia,Coruripe,0.5052715930230474,16
Maceió,Coruripe,0.6365446121128354,16
Major Isidoro,Coruripe,1.0036158393959351,16
Mar Vermelho,Coruripe,0.7105741245076054,16
Maragogi,Coruripe,1.4655463155719182,16
Maravilha,Coruripe,1.4735738030673613,16
Marechal Deodoro,Coruripe,0.5011656936275043,16
Maribondo,Coruripe,0.5634689870638083,16
Mata Grande,Coruripe,1.854558468799926,16
Matriz de Camaragibe,Coruripe,1.1665800232377088,16
Messias,Coruripe,0.8138646185232248,16
Minador do Negrão,Coruripe,1.0713572360144354,16
Monteirópolis,Coruripe,1.1933770424438743,16
Murici,Coruripe,0.8511792836056977,16
Novo Lino,Coruripe,1.3210481482052598,16
Olho d'Água das Flores,Coruripe,1.2641654154147888,16
Olho d'Água do Casado,Coruripe,1.7717111114246795,16
Olho d'Água Grande,Coruripe,0.6446256929029541,16
Olivença,Coruripe,1.1826269735812625,16
Ouro Branco,Coruripe,1.5213452461636323,16
Palestina,Coruripe,1.2395893012617,16
Palmeira dos Índios,Coruripe,0.8486793025884207,16
Pão de Açúcar,Coruripe,1.316319808977341,16
Pariconha,Coruripe,2.0267194536558657,16
Paripueira,Coruripe,0.9086093702215128,16
Passo de Camaragibe,Coruripe,1.1191918656328674,16
Paulo Jacinto,Coruripe,0.783872794936763,16
Penedo,Coruripe,0.4426256186345312,16
Piaçabuçu,Coruripe,0.3813442759372657,16
Pilar,Coruripe,0.571881505899713,16
Pindoba,Coruripe,0.6602717009957342,16
Piranhas,Coruripe,1.658873283583661,16
Poço das Trincheiras,Coruripe,1.3759212682489272,16
Porto Calvo,Coruripe,1.3310427083148135,16
Porto de Pedras,Coruripe,1.3080125815833237,16
Porto Real do Colégio,Coruripe,0.6671730137280057,16
Quebrangulo,Coruripe,0.8591066275677712,16
Rio Largo,Coruripe,0.7229963799578155,16
Roteiro,Coruripe,0.3533197935910336,16
Santa Luzia do Norte,Coruripe,0.6303683642850112,16
Santana do Ipanema,Coruripe,1.304855042561723,16
Santana do Mundaú,Coruripe,0.958636546235214,16
São Brás,Coruripe,0.7250034056965574,16
São José da Laje,Coruripe,1.1219737417428677,16
São José da Tapera,Coruripe,1.332330757324758,16
São Luís do Quitunde,Coruripe,1.0144701530148812,16
São Miguel dos Campos,Coruripe,0.3540577174472388,16
São Miguel dos Milagres,Coruripe,1.1762679329132515,16
São Sebastião,Coruripe,0.4244867998063927,16
Satuba,Coruripe,0.6628520494847816,16
Senador Rui Palmeira,Coruripe,1.44099208152312,16
Tanque d'Arca,Coruripe,0.6469446829826349,16
Taquarana,Coruripe,0.5782759604373575,16
Teotônio Vilela,Coruripe,0.2827189689994249,16
Traipu,Coruripe,0.8421645025662746,16
União dos Palmares,Coruripe,0.9734296074279256,16
Viçosa,Coruripe,0.7569864922062448,16
Água Branca,Craíbas,1.2214587577620293,85
Anadia,Craíbas,0.4686153921954287,85
Arapiraca,Craíbas,0.1717918008506447,85
Atalaia,Craíbas,0.7542683581941199,85
Barra de Santo Antônio,Craíbas,1.2787540050985438,85
Barra de São Miguel,Craíbas,0.8884465044998735,85
Batalha,Craíbas,0.3616322094867562,85
Belém,Craíbas,0.279799586565052,85
Belo Monte,Craíbas,0.5534472495411684,85
Boca da Mata,Craíbas,0.5482745099597548,85
Branquinha,Craíbas,0.839899180090124,85
Cacimbinhas,Craíbas,0.3111428555233227,85
Cajueiro,Craíbas,0.6531117939771925,85
Campestre,Craíbas,1.4269993554637066,85
Campo Alegre,Craíbas,0.4482565678462448,85
Campo Grande,Craíbas,0.3405417343579266,85
Canapi,Craíbas,0.9731116962901952,85
Capela,Craíbas,0.7256629578496266,85
Carneiros,Craíbas,0.6240667724048001,85
Chã Preta,Craíbas,0.5952640377944617,85
Coité do Nóia,Craíbas,0.1899733980727488,85
Colônia Leopoldina,Craíbas,1.2613018088809798,85
Coqueiro Seco,Craíbas,0.9652130274046372,85
Coruripe,Craíbas,0.7801362060563537,85
Craíbas,Craíbas,0.0,0
Delmiro Gouveia,Craíbas,1.2523095947039766,85
Dois Riachos,Craíbas,0.4017854634527891,85
Estrela de Alagoas,Craíbas,0.2279201790642758,85
Feira Grande,Craíbas,0.2963944860452442,85
Feliz Deserto,Craíbas,0.8170183010930652,85
Flexeiras,Craíbas,1.0730678875812276,85
Girau do Ponciano,Craíbas,0.2729758558943124,85
Ibateguara,Craíbas,1.0503991378354471,85
Igaci,Craíbas,0.1570169449061379,85
Igreja Nova,Craíbas,0.5182026154095394,85
Inhapi,Craíbas,1.0577493285156423,85
Jacaré dos Homens,Craíbas,0.4370171939154937,85
Jacuípe,Craíbas,1.5211144083236778,85
Japaratinga,Craíbas,1.5999583810173543,85
Jaramataia,Craíbas,0.237522740951543,85
Jequiá da Praia,Craíbas,0.8378783464541888,85
Joaquim Gomes,Craíbas,1.1290655619625851,85
Jundiá,Craíbas,1.3760966446106375,85
Junqueiro,Craíbas,0.4240039162409498,85
Lagoa da Canoa,Craíbas,0.2138212374974422,85
Limoeiro de Anadia,Craíbas,0.292196080368506,85
Maceió,Craíbas,1.0338823213117605,85
Major Isidoro,Craíbas,0.2333072075320779,85
Mar Vermelho,Craíbas,0.41652034467823,85
Maragogi,Craíbas,1.6600530121313688,85
Maravilha,Craíbas,0.6963947059101937,85
Marechal Deodoro,Craíbas,0.877912832437271,85
Maribondo,Craíbas,0.4645757556266349,85
Mata Grande,Craíbas,1.0863577796051522,85
Matriz de Camaragibe,Craíbas,1.3198702821597343,85
Messias,Craíbas,0.955662542460328,85
